courier_id,order_id,action,time
1947,25170,deliver_order,02/09/22 15:18
20,25171,accept_order,02/09/22 14:58
20,25171,deliver_order,02/09/22 15:18
1009,25172,accept_order,02/09/22 14:58
1009,25172,deliver_order,02/09/22 15:20
547,25173,accept_order,02/09/22 14:59
547,25173,deliver_order,02/09/22 15:13
143,25174,accept_order,02/09/22 14:59
143,25174,deliver_order,02/09/22 15:19
227,25175,accept_order,02/09/22 15:00
227,25175,deliver_order,02/09/22 15:21
123,25176,accept_order,02/09/22 15:00
123,25176,deliver_order,02/09/22 15:20
277,25177,accept_order,02/09/22 15:00
277,25177,deliver_order,02/09/22 15:19
1961,25178,accept_order,02/09/22 15:00
1961,25178,deliver_order,02/09/22 15:22
580,25179,accept_order,02/09/22 15:01
580,25179,deliver_order,02/09/22 15:14
533,25180,accept_order,02/09/22 15:02
533,25180,deliver_order,02/09/22 15:18
1692,25181,accept_order,02/09/22 15:02
1692,25181,deliver_order,02/09/22 15:24
486,25182,accept_order,02/09/22 15:02
486,25182,deliver_order,02/09/22 15:21
1980,25183,accept_order,02/09/22 15:03
1980,25183,deliver_order,02/09/22 15:25
1593,25184,accept_order,02/09/22 15:03
1593,25184,deliver_order,02/09/22 15:23
1034,25185,accept_order,02/09/22 15:03
1034,25185,deliver_order,02/09/22 15:25
541,25186,accept_order,02/09/22 15:04
541,25186,deliver_order,02/09/22 15:27
1752,25187,accept_order,02/09/22 15:04
1752,25187,deliver_order,02/09/22 15:30
1631,25188,accept_order,02/09/22 15:04
1631,25188,deliver_order,02/09/22 15:22
254,25189,accept_order,02/09/22 15:05
254,25189,deliver_order,02/09/22 15:24
600,25190,accept_order,02/09/22 15:05
600,25190,deliver_order,02/09/22 15:30
680,25191,accept_order,02/09/22 15:05
680,25191,deliver_order,02/09/22 15:25
661,25192,accept_order,02/09/22 15:06
661,25192,deliver_order,02/09/22 15:26
506,25193,accept_order,02/09/22 15:07
506,25193,deliver_order,02/09/22 15:26
721,25194,accept_order,02/09/22 15:07
721,25194,deliver_order,02/09/22 15:26
641,25195,accept_order,02/09/22 15:07
641,25195,deliver_order,02/09/22 15:23
371,25196,accept_order,02/09/22 15:07
371,25196,deliver_order,02/09/22 15:27
1742,25197,accept_order,02/09/22 15:07
1742,25197,deliver_order,02/09/22 15:25
1545,25198,accept_order,02/09/22 15:08
1545,25198,deliver_order,02/09/22 15:30
445,25199,accept_order,02/09/22 15:08
445,25199,deliver_order,02/09/22 15:26
602,25200,accept_order,02/09/22 15:08
602,25200,deliver_order,02/09/22 15:31
1811,25201,accept_order,02/09/22 15:08
1811,25201,deliver_order,02/09/22 15:26
1082,25202,accept_order,02/09/22 15:09
1082,25202,deliver_order,02/09/22 15:19
1623,25203,accept_order,02/09/22 15:09
1623,25203,deliver_order,02/09/22 15:32
878,25204,accept_order,02/09/22 15:09
5,25205,accept_order,02/09/22 15:09
5,25205,deliver_order,02/09/22 15:30
57,25206,accept_order,02/09/22 15:09
279,25207,accept_order,02/09/22 15:09
279,25207,deliver_order,02/09/22 15:33
1070,25208,accept_order,02/09/22 15:09
1070,25208,deliver_order,02/09/22 15:26
1789,25209,accept_order,02/09/22 15:10
1789,25209,deliver_order,02/09/22 15:26
3,25210,accept_order,02/09/22 15:10
3,25210,deliver_order,02/09/22 15:28
1902,25211,accept_order,02/09/22 15:11
1902,25211,deliver_order,02/09/22 15:28
1241,25212,accept_order,02/09/22 15:11
1241,25212,deliver_order,02/09/22 15:33
385,25213,accept_order,02/09/22 15:11
385,25213,deliver_order,02/09/22 15:31
623,25214,accept_order,02/09/22 15:11
623,25214,deliver_order,02/09/22 15:29
348,25215,accept_order,02/09/22 15:11
348,25215,deliver_order,02/09/22 15:29
422,25216,accept_order,02/09/22 15:11
422,25216,deliver_order,02/09/22 15:31
712,25217,accept_order,02/09/22 15:12
712,25217,deliver_order,02/09/22 15:31
1069,25218,accept_order,02/09/22 15:12
1069,25218,deliver_order,02/09/22 15:29
731,25219,accept_order,02/09/22 15:12
731,25219,deliver_order,02/09/22 15:34
1049,25220,accept_order,02/09/22 15:12
1049,25220,deliver_order,02/09/22 15:28
10,25221,accept_order,02/09/22 15:12
10,25221,deliver_order,02/09/22 15:34
674,25222,accept_order,02/09/22 15:12
674,25222,deliver_order,02/09/22 15:32
1833,25223,accept_order,02/09/22 15:13
1833,25223,deliver_order,02/09/22 15:36
1512,25224,accept_order,02/09/22 15:13
1512,25224,deliver_order,02/09/22 15:36
1686,25225,accept_order,02/09/22 15:14
1686,25225,deliver_order,02/09/22 15:33
1637,25226,accept_order,02/09/22 15:14
1637,25226,deliver_order,02/09/22 15:35
134,25227,accept_order,02/09/22 15:15
134,25227,deliver_order,02/09/22 15:33
940,25228,accept_order,02/09/22 15:15
940,25228,deliver_order,02/09/22 15:36
1586,25229,accept_order,02/09/22 15:15
1586,25229,deliver_order,02/09/22 15:37
300,25230,accept_order,02/09/22 15:15
300,25230,deliver_order,02/09/22 15:39
551,25231,accept_order,02/09/22 15:15
551,25231,deliver_order,02/09/22 15:37
1132,25232,accept_order,02/09/22 15:15
1132,25232,deliver_order,02/09/22 15:40
1876,25233,accept_order,02/09/22 15:16
1876,25233,deliver_order,02/09/22 15:34
599,25234,accept_order,02/09/22 15:16
599,25234,deliver_order,02/09/22 15:35
546,25235,accept_order,02/09/22 15:17
546,25235,deliver_order,02/09/22 15:37
1408,25236,accept_order,02/09/22 15:17
1408,25236,deliver_order,02/09/22 15:37
1187,25237,accept_order,02/09/22 15:17
1187,25237,deliver_order,02/09/22 15:33
1729,25238,accept_order,02/09/22 15:18
1729,25238,deliver_order,02/09/22 15:35
1808,25239,accept_order,02/09/22 15:18
1808,25239,deliver_order,02/09/22 15:37
1113,25240,accept_order,02/09/22 15:18
1266,25241,accept_order,02/09/22 15:19
1266,25241,deliver_order,02/09/22 15:38
915,25242,accept_order,02/09/22 15:19
915,25242,deliver_order,02/09/22 15:39
264,25243,accept_order,02/09/22 15:19
264,25243,deliver_order,02/09/22 15:39
1460,25244,accept_order,02/09/22 15:19
1460,25244,deliver_order,02/09/22 15:36
1292,25245,accept_order,02/09/22 15:19
1292,25245,deliver_order,02/09/22 15:39
1323,25246,accept_order,02/09/22 15:20
1323,25246,deliver_order,02/09/22 15:42
1909,25247,accept_order,02/09/22 15:20
1909,25247,deliver_order,02/09/22 15:38
833,25248,accept_order,02/09/22 15:20
833,25248,deliver_order,02/09/22 15:42
1712,25249,accept_order,02/09/22 15:21
1712,25249,deliver_order,02/09/22 15:41
1786,25250,accept_order,02/09/22 15:21
1786,25250,deliver_order,02/09/22 15:40
516,25251,accept_order,02/09/22 15:21
516,25251,deliver_order,02/09/22 15:38
1432,25252,accept_order,02/09/22 15:21
1432,25252,deliver_order,02/09/22 15:39
1877,25253,accept_order,02/09/22 15:21
1877,25253,deliver_order,02/09/22 15:42
540,25254,accept_order,02/09/22 15:22
540,25254,deliver_order,02/09/22 15:42
1657,25255,accept_order,02/09/22 15:22
1657,25255,deliver_order,02/09/22 15:44
571,25256,accept_order,02/09/22 15:23
571,25256,deliver_order,02/09/22 15:45
62,25257,accept_order,02/09/22 15:23
62,25257,deliver_order,02/09/22 15:47
366,25258,accept_order,02/09/22 15:23
366,25258,deliver_order,02/09/22 15:38
1386,25259,accept_order,02/09/22 15:23
1386,25259,deliver_order,02/09/22 15:45
1628,25260,accept_order,02/09/22 15:23
1628,25260,deliver_order,02/09/22 15:44
524,25261,accept_order,02/09/22 15:23
524,25261,deliver_order,02/09/22 15:41
1977,25262,accept_order,02/09/22 15:23
1977,25262,deliver_order,02/09/22 15:40
1549,25263,accept_order,02/09/22 15:23
1549,25263,deliver_order,02/09/22 15:43
590,25264,accept_order,02/09/22 15:24
590,25264,deliver_order,02/09/22 15:40
746,25265,accept_order,02/09/22 15:24
746,25265,deliver_order,02/09/22 15:40
686,25266,accept_order,02/09/22 15:24
686,25266,deliver_order,02/09/22 15:46
351,25267,accept_order,02/09/22 15:24
351,25267,deliver_order,02/09/22 15:42
1792,25268,accept_order,02/09/22 15:25
1792,25268,deliver_order,02/09/22 15:45
367,25269,accept_order,02/09/22 15:25
367,25269,deliver_order,02/09/22 15:45
1900,25270,accept_order,02/09/22 15:25
1900,25270,deliver_order,02/09/22 15:46
1664,25271,accept_order,02/09/22 15:25
1664,25271,deliver_order,02/09/22 15:46
786,25272,accept_order,02/09/22 15:25
786,25272,deliver_order,02/09/22 15:44
1652,25273,accept_order,02/09/22 15:25
1652,25273,deliver_order,02/09/22 15:50
68,25274,accept_order,02/09/22 15:25
68,25274,deliver_order,02/09/22 15:45
1131,25275,accept_order,02/09/22 15:26
1131,25275,deliver_order,02/09/22 15:42
362,25276,accept_order,02/09/22 15:26
362,25276,deliver_order,02/09/22 15:46
384,25277,accept_order,02/09/22 15:26
384,25277,deliver_order,02/09/22 15:47
125,25278,accept_order,02/09/22 15:26
125,25278,deliver_order,02/09/22 15:49
462,25279,accept_order,02/09/22 15:26
462,25279,deliver_order,02/09/22 15:49
708,25280,accept_order,02/09/22 15:27
708,25280,deliver_order,02/09/22 15:47
1184,25281,accept_order,02/09/22 15:27
1184,25281,deliver_order,02/09/22 15:45
1214,25282,accept_order,02/09/22 15:27
1214,25282,deliver_order,02/09/22 15:43
1806,25283,accept_order,02/09/22 15:27
1806,25283,deliver_order,02/09/22 15:44
44,25284,accept_order,02/09/22 15:28
44,25284,deliver_order,02/09/22 15:39
1815,25285,accept_order,02/09/22 15:28
1815,25285,deliver_order,02/09/22 15:52
1339,25286,accept_order,02/09/22 15:28
1339,25286,deliver_order,02/09/22 15:46
1939,25287,accept_order,02/09/22 15:29
1939,25287,deliver_order,02/09/22 15:49
224,25288,accept_order,02/09/22 15:29
224,25288,deliver_order,02/09/22 15:47
1404,25289,accept_order,02/09/22 15:29
1404,25289,deliver_order,02/09/22 15:50
950,25290,accept_order,02/09/22 15:29
950,25290,deliver_order,02/09/22 15:50
777,25291,accept_order,02/09/22 15:30
777,25291,deliver_order,02/09/22 15:49
1942,25292,accept_order,02/09/22 15:30
1942,25292,deliver_order,02/09/22 15:48
918,25293,accept_order,02/09/22 15:30
918,25293,deliver_order,02/09/22 15:54
1070,25294,accept_order,02/09/22 15:31
1070,25294,deliver_order,02/09/22 15:47
406,25295,accept_order,02/09/22 15:31
406,25295,deliver_order,02/09/22 15:52
1693,25296,accept_order,02/09/22 15:31
1693,25296,deliver_order,02/09/22 15:45
578,25297,accept_order,02/09/22 15:31
578,25297,deliver_order,02/09/22 15:51
1084,25298,accept_order,02/09/22 15:32
1084,25298,deliver_order,02/09/22 15:55
1875,25299,accept_order,02/09/22 15:32
1875,25299,deliver_order,02/09/22 15:51
1321,25300,accept_order,02/09/22 15:32
1321,25300,deliver_order,02/09/22 15:55
792,25301,accept_order,02/09/22 15:32
792,25301,deliver_order,02/09/22 15:53
1369,25302,accept_order,02/09/22 15:33
1369,25302,deliver_order,02/09/22 15:51
184,25303,accept_order,02/09/22 15:33
184,25303,deliver_order,02/09/22 15:49
1730,25304,accept_order,02/09/22 15:33
1730,25304,deliver_order,02/09/22 15:48
1171,25305,accept_order,02/09/22 15:33
1171,25305,deliver_order,02/09/22 15:53
133,25306,accept_order,02/09/22 15:33
133,25306,deliver_order,02/09/22 15:53
544,25307,accept_order,02/09/22 15:34
544,25307,deliver_order,02/09/22 15:54
1053,25308,accept_order,02/09/22 15:34
1053,25308,deliver_order,02/09/22 15:53
1856,25309,accept_order,02/09/22 15:34
1856,25309,deliver_order,02/09/22 15:50
574,25310,accept_order,02/09/22 15:35
574,25310,deliver_order,02/09/22 15:53
803,25311,accept_order,02/09/22 15:35
803,25311,deliver_order,02/09/22 15:54
921,25312,accept_order,02/09/22 15:36
921,25312,deliver_order,02/09/22 15:58
583,25313,accept_order,02/09/22 15:36
583,25313,deliver_order,02/09/22 15:58
447,25314,accept_order,02/09/22 15:36
447,25314,deliver_order,02/09/22 15:58
297,25315,accept_order,02/09/22 15:36
297,25315,deliver_order,02/09/22 15:53
1033,25316,accept_order,02/09/22 15:36
1033,25316,deliver_order,02/09/22 15:52
763,25317,accept_order,02/09/22 15:37
763,25317,deliver_order,02/09/22 15:56
604,25318,accept_order,02/09/22 15:37
604,25318,deliver_order,02/09/22 15:53
1194,25319,accept_order,02/09/22 15:37
1194,25319,deliver_order,02/09/22 15:57
1018,25320,accept_order,02/09/22 15:37
1018,25320,deliver_order,02/09/22 15:57
541,25321,accept_order,02/09/22 15:37
541,25321,deliver_order,02/09/22 16:00
1349,25322,accept_order,02/09/22 15:37
1349,25322,deliver_order,02/09/22 15:57
1732,25323,accept_order,02/09/22 15:37
1732,25323,deliver_order,02/09/22 15:57
55,25324,accept_order,02/09/22 15:38
55,25324,deliver_order,02/09/22 15:59
91,25325,accept_order,02/09/22 15:38
91,25325,deliver_order,02/09/22 15:54
1009,25326,accept_order,02/09/22 15:38
1009,25326,deliver_order,02/09/22 15:57
1647,25327,accept_order,02/09/22 15:38
1647,25327,deliver_order,02/09/22 15:57
457,25328,accept_order,02/09/22 15:39
457,25328,deliver_order,02/09/22 15:53
390,25329,accept_order,02/09/22 15:39
390,25329,deliver_order,02/09/22 16:00
671,25330,accept_order,02/09/22 15:39
671,25330,deliver_order,02/09/22 16:02
1551,25331,accept_order,02/09/22 15:39
1551,25331,deliver_order,02/09/22 15:53
1413,25332,accept_order,02/09/22 15:39
1413,25332,deliver_order,02/09/22 15:57
329,25333,accept_order,02/09/22 15:40
329,25333,deliver_order,02/09/22 16:01
481,25334,accept_order,02/09/22 15:40
481,25334,deliver_order,02/09/22 16:05
277,25335,accept_order,02/09/22 15:40
277,25335,deliver_order,02/09/22 16:03
944,25336,accept_order,02/09/22 15:41
944,25336,deliver_order,02/09/22 16:06
499,25337,accept_order,02/09/22 15:41
499,25337,deliver_order,02/09/22 16:03
173,25338,accept_order,02/09/22 15:41
173,25338,deliver_order,02/09/22 16:05
1044,25339,accept_order,02/09/22 15:41
1869,25340,accept_order,02/09/22 15:42
545,25341,accept_order,02/09/22 15:42
545,25341,deliver_order,02/09/22 16:05
1445,25342,accept_order,02/09/22 15:42
1445,25342,deliver_order,02/09/22 16:00
569,25343,accept_order,02/09/22 15:42
563,25344,accept_order,02/09/22 15:42
563,25344,deliver_order,02/09/22 16:03
1377,25345,accept_order,02/09/22 15:43
1377,25345,deliver_order,02/09/22 16:06
145,25346,accept_order,02/09/22 15:43
145,25346,deliver_order,02/09/22 16:03
701,25347,accept_order,02/09/22 15:43
701,25347,deliver_order,02/09/22 15:59
1590,25348,accept_order,02/09/22 15:43
1590,25348,deliver_order,02/09/22 15:59
327,25349,accept_order,02/09/22 15:44
327,25349,deliver_order,02/09/22 16:02
242,25350,accept_order,02/09/22 15:44
242,25350,deliver_order,02/09/22 16:04
1257,25351,accept_order,02/09/22 15:45
1257,25351,deliver_order,02/09/22 16:02
244,25352,accept_order,02/09/22 15:45
382,25353,accept_order,02/09/22 15:45
382,25353,deliver_order,02/09/22 16:07
963,25354,accept_order,02/09/22 15:45
963,25354,deliver_order,02/09/22 16:07
586,25355,accept_order,02/09/22 15:45
586,25355,deliver_order,02/09/22 16:02
1448,25356,accept_order,02/09/22 15:45
1448,25356,deliver_order,02/09/22 16:03
349,25357,accept_order,02/09/22 15:45
349,25357,deliver_order,02/09/22 16:06
1971,25358,accept_order,02/09/22 15:46
1971,25358,deliver_order,02/09/22 16:06
608,25359,accept_order,02/09/22 15:46
608,25359,deliver_order,02/09/22 16:07
993,25360,accept_order,02/09/22 15:46
993,25360,deliver_order,02/09/22 16:04
888,25361,accept_order,02/09/22 15:46
888,25361,deliver_order,02/09/22 16:03
1622,25362,accept_order,02/09/22 15:46
1622,25362,deliver_order,02/09/22 16:07
1421,25363,accept_order,02/09/22 15:46
1421,25363,deliver_order,02/09/22 16:11
1882,25364,accept_order,02/09/22 15:47
1882,25364,deliver_order,02/09/22 16:05
1641,25365,accept_order,02/09/22 15:48
1641,25365,deliver_order,02/09/22 16:11
1767,25366,accept_order,02/09/22 15:48
1767,25366,deliver_order,02/09/22 16:09
164,25367,accept_order,02/09/22 15:48
164,25367,deliver_order,02/09/22 16:10
1433,25368,accept_order,02/09/22 15:49
1433,25368,deliver_order,02/09/22 16:11
553,25369,accept_order,02/09/22 15:49
971,25370,accept_order,02/09/22 15:49
971,25370,deliver_order,02/09/22 16:11
896,25371,accept_order,02/09/22 15:49
896,25371,deliver_order,02/09/22 16:12
684,25372,accept_order,02/09/22 15:49
684,25372,deliver_order,02/09/22 16:10
1475,25373,accept_order,02/09/22 15:50
1475,25373,deliver_order,02/09/22 16:10
1234,25374,accept_order,02/09/22 15:50
1234,25374,deliver_order,02/09/22 16:12
1531,25375,accept_order,02/09/22 15:50
1531,25375,deliver_order,02/09/22 16:10
1167,25376,accept_order,02/09/22 15:51
1167,25376,deliver_order,02/09/22 16:10
1560,25377,accept_order,02/09/22 15:51
1560,25377,deliver_order,02/09/22 16:05
1806,25378,accept_order,02/09/22 15:51
753,25380,accept_order,02/09/22 15:51
753,25380,deliver_order,02/09/22 16:08
276,25379,accept_order,02/09/22 15:51
276,25379,deliver_order,02/09/22 16:13
1050,25381,accept_order,02/09/22 15:52
1050,25381,deliver_order,02/09/22 16:15
1902,25382,accept_order,02/09/22 15:52
1902,25382,deliver_order,02/09/22 16:12
794,25383,accept_order,02/09/22 15:52
794,25383,deliver_order,02/09/22 16:15
1983,25384,accept_order,02/09/22 15:52
1983,25384,deliver_order,02/09/22 16:12
1160,25385,accept_order,02/09/22 15:52
1160,25385,deliver_order,02/09/22 16:15
883,25386,accept_order,02/09/22 15:53
883,25386,deliver_order,02/09/22 16:09
12,25387,accept_order,02/09/22 15:53
12,25387,deliver_order,02/09/22 16:13
876,25388,accept_order,02/09/22 15:53
876,25388,deliver_order,02/09/22 16:13
421,25389,accept_order,02/09/22 15:53
1532,25390,accept_order,02/09/22 15:54
1532,25390,deliver_order,02/09/22 16:19
1323,25391,accept_order,02/09/22 15:54
1323,25391,deliver_order,02/09/22 16:15
105,25392,accept_order,02/09/22 15:55
105,25392,deliver_order,02/09/22 16:17
843,25393,accept_order,02/09/22 15:55
843,25393,deliver_order,02/09/22 16:19
567,25394,accept_order,02/09/22 15:55
567,25394,deliver_order,02/09/22 16:21
1975,25395,accept_order,02/09/22 15:55
1975,25395,deliver_order,02/09/22 16:16
1517,25396,accept_order,02/09/22 15:56
1517,25396,deliver_order,02/09/22 16:14
1424,25397,accept_order,02/09/22 15:56
1424,25397,deliver_order,02/09/22 16:16
316,25398,accept_order,02/09/22 15:56
316,25398,deliver_order,02/09/22 16:16
855,25399,accept_order,02/09/22 15:57
855,25399,deliver_order,02/09/22 16:15
298,25400,accept_order,02/09/22 15:57
298,25400,deliver_order,02/09/22 16:11
1356,25401,accept_order,02/09/22 15:57
1091,25402,accept_order,02/09/22 15:57
1091,25402,deliver_order,02/09/22 16:19
191,25403,accept_order,02/09/22 15:58
191,25403,deliver_order,02/09/22 16:17
34,25404,accept_order,02/09/22 15:58
34,25404,deliver_order,02/09/22 16:18
22,25405,accept_order,02/09/22 15:58
22,25405,deliver_order,02/09/22 16:21
1575,25406,accept_order,02/09/22 15:58
1575,25406,deliver_order,02/09/22 16:19
1743,25407,accept_order,02/09/22 15:58
1743,25407,deliver_order,02/09/22 16:15
1877,25408,accept_order,02/09/22 15:58
1877,25408,deliver_order,02/09/22 16:17
1511,25409,accept_order,02/09/22 15:58
1511,25409,deliver_order,02/09/22 16:16
394,25410,accept_order,02/09/22 15:59
394,25410,deliver_order,02/09/22 16:14
122,25411,accept_order,02/09/22 16:00
122,25411,deliver_order,02/09/22 16:18
679,25412,accept_order,02/09/22 16:00
679,25412,deliver_order,02/09/22 16:20
512,25413,accept_order,02/09/22 16:00
512,25413,deliver_order,02/09/22 16:21
219,25414,accept_order,02/09/22 16:01
219,25414,deliver_order,02/09/22 16:19
615,25415,accept_order,02/09/22 16:01
615,25415,deliver_order,02/09/22 16:19
1863,25416,accept_order,02/09/22 16:02
1863,25416,deliver_order,02/09/22 16:24
26,25417,accept_order,02/09/22 16:02
26,25417,deliver_order,02/09/22 16:21
149,25418,accept_order,02/09/22 16:02
149,25418,deliver_order,02/09/22 16:22
143,25419,accept_order,02/09/22 16:02
143,25419,deliver_order,02/09/22 16:22
915,25420,accept_order,02/09/22 16:03
915,25420,deliver_order,02/09/22 16:26
746,25421,accept_order,02/09/22 16:03
746,25421,deliver_order,02/09/22 16:24
1928,25422,accept_order,02/09/22 16:03
1928,25422,deliver_order,02/09/22 16:25
1636,25423,accept_order,02/09/22 16:03
1636,25423,deliver_order,02/09/22 16:26
1932,25424,accept_order,02/09/22 16:04
1932,25424,deliver_order,02/09/22 16:23
1149,25426,accept_order,02/09/22 16:04
1149,25426,deliver_order,02/09/22 16:28
1216,25425,accept_order,02/09/22 16:04
1216,25425,deliver_order,02/09/22 16:21
1625,25427,accept_order,02/09/22 16:05
1625,25427,deliver_order,02/09/22 16:28
127,25428,accept_order,02/09/22 16:05
127,25428,deliver_order,02/09/22 16:21
452,25429,accept_order,02/09/22 16:05
452,25429,deliver_order,02/09/22 16:28
161,25431,accept_order,02/09/22 16:05
161,25431,deliver_order,02/09/22 16:27
61,25430,accept_order,02/09/22 16:05
61,25430,deliver_order,02/09/22 16:27
1368,25432,accept_order,02/09/22 16:05
1368,25432,deliver_order,02/09/22 16:22
530,25433,accept_order,02/09/22 16:06
530,25433,deliver_order,02/09/22 16:22
351,25434,accept_order,02/09/22 16:06
351,25434,deliver_order,02/09/22 16:26
1668,25435,accept_order,02/09/22 16:06
1668,25435,deliver_order,02/09/22 16:24
1264,25436,accept_order,02/09/22 16:06
1264,25436,deliver_order,02/09/22 16:24
385,25437,accept_order,02/09/22 16:06
385,25437,deliver_order,02/09/22 16:28
598,25438,accept_order,02/09/22 16:06
598,25438,deliver_order,02/09/22 16:27
874,25439,accept_order,02/09/22 16:06
874,25439,deliver_order,02/09/22 16:29
689,25440,accept_order,02/09/22 16:06
689,25440,deliver_order,02/09/22 16:26
765,25441,accept_order,02/09/22 16:07
765,25441,deliver_order,02/09/22 16:23
1835,25442,accept_order,02/09/22 16:07
1835,25442,deliver_order,02/09/22 16:23
429,25443,accept_order,02/09/22 16:07
429,25443,deliver_order,02/09/22 16:29
667,25444,accept_order,02/09/22 16:07
667,25444,deliver_order,02/09/22 16:27
1379,25445,accept_order,02/09/22 16:07
1379,25445,deliver_order,02/09/22 16:24
763,25446,accept_order,02/09/22 16:08
763,25446,deliver_order,02/09/22 16:27
406,25447,accept_order,02/09/22 16:08
406,25447,deliver_order,02/09/22 16:24
380,25448,accept_order,02/09/22 16:08
380,25448,deliver_order,02/09/22 16:26
1708,25449,accept_order,02/09/22 16:08
1708,25449,deliver_order,02/09/22 16:35
1546,25450,accept_order,02/09/22 16:09
1546,25450,deliver_order,02/09/22 16:31
899,25451,accept_order,02/09/22 16:09
899,25451,deliver_order,02/09/22 16:30
674,25452,accept_order,02/09/22 16:10
674,25452,deliver_order,02/09/22 16:28
1909,25453,accept_order,02/09/22 16:10
1909,25453,deliver_order,02/09/22 16:28
335,25454,accept_order,02/09/22 16:11
335,25454,deliver_order,02/09/22 16:35
1608,25455,accept_order,02/09/22 16:12
1697,25456,accept_order,02/09/22 16:12
1697,25456,deliver_order,02/09/22 16:34
155,25457,accept_order,02/09/22 16:12
155,25457,deliver_order,02/09/22 16:33
331,25458,accept_order,02/09/22 16:12
331,25458,deliver_order,02/09/22 16:31
1012,25459,accept_order,02/09/22 16:12
1012,25459,deliver_order,02/09/22 16:34
886,25460,accept_order,02/09/22 16:13
886,25460,deliver_order,02/09/22 16:30
892,25461,accept_order,02/09/22 16:13
892,25461,deliver_order,02/09/22 16:38
989,25462,accept_order,02/09/22 16:13
989,25462,deliver_order,02/09/22 16:31
1332,25463,accept_order,02/09/22 16:14
198,25464,accept_order,02/09/22 16:14
198,25464,deliver_order,02/09/22 16:37
980,25465,accept_order,02/09/22 16:14
980,25465,deliver_order,02/09/22 16:34
515,25466,accept_order,02/09/22 16:14
515,25466,deliver_order,02/09/22 16:34
587,25467,accept_order,02/09/22 16:15
587,25467,deliver_order,02/09/22 16:37
802,25468,accept_order,02/09/22 16:15
802,25468,deliver_order,02/09/22 16:36
1145,25469,accept_order,02/09/22 16:15
1145,25469,deliver_order,02/09/22 16:34
1241,25470,accept_order,02/09/22 16:15
1241,25470,deliver_order,02/09/22 16:36
361,25471,accept_order,02/09/22 16:16
361,25471,deliver_order,02/09/22 16:36
188,25472,accept_order,02/09/22 16:16
188,25472,deliver_order,02/09/22 16:31
1369,25473,accept_order,02/09/22 16:16
1369,25473,deliver_order,02/09/22 16:32
1429,25475,accept_order,02/09/22 16:16
1429,25475,deliver_order,02/09/22 16:37
908,25474,accept_order,02/09/22 16:16
908,25474,deliver_order,02/09/22 16:34
383,25476,accept_order,02/09/22 16:16
383,25476,deliver_order,02/09/22 16:35
1492,25477,accept_order,02/09/22 16:17
281,25478,accept_order,02/09/22 16:17
281,25478,deliver_order,02/09/22 16:38
665,25479,accept_order,02/09/22 16:17
665,25479,deliver_order,02/09/22 16:38
362,25480,accept_order,02/09/22 16:18
362,25480,deliver_order,02/09/22 16:40
861,25481,accept_order,02/09/22 16:18
861,25481,deliver_order,02/09/22 16:34
1324,25482,accept_order,02/09/22 16:18
1324,25482,deliver_order,02/09/22 16:44
1661,25483,accept_order,02/09/22 16:18
1661,25483,deliver_order,02/09/22 16:40
1361,25484,accept_order,02/09/22 16:18
1361,25484,deliver_order,02/09/22 16:39
414,25485,accept_order,02/09/22 16:18
414,25485,deliver_order,02/09/22 16:40
382,25486,accept_order,02/09/22 16:18
382,25486,deliver_order,02/09/22 16:38
1424,25487,accept_order,02/09/22 16:18
1424,25487,deliver_order,02/09/22 16:40
83,25488,accept_order,02/09/22 16:18
83,25488,deliver_order,02/09/22 16:36
511,25489,accept_order,02/09/22 16:19
511,25489,deliver_order,02/09/22 16:41
370,25490,accept_order,02/09/22 16:19
370,25490,deliver_order,02/09/22 16:40
1144,25491,accept_order,02/09/22 16:19
1144,25491,deliver_order,02/09/22 16:39
1596,25492,accept_order,02/09/22 16:19
1596,25492,deliver_order,02/09/22 16:38
1795,25493,accept_order,02/09/22 16:20
1795,25493,deliver_order,02/09/22 16:46
558,25494,accept_order,02/09/22 16:20
558,25494,deliver_order,02/09/22 16:37
191,25495,accept_order,02/09/22 16:20
191,25495,deliver_order,02/09/22 16:39
1925,25496,accept_order,02/09/22 16:20
343,25497,accept_order,02/09/22 16:20
343,25497,deliver_order,02/09/22 16:39
497,25498,accept_order,02/09/22 16:20
497,25498,deliver_order,02/09/22 16:40
1763,25499,accept_order,02/09/22 16:20
1763,25499,deliver_order,02/09/22 16:39
1479,25500,accept_order,02/09/22 16:21
1479,25500,deliver_order,02/09/22 16:40
1771,25501,accept_order,02/09/22 16:21
1771,25501,deliver_order,02/09/22 16:43
387,25502,accept_order,02/09/22 16:21
387,25502,deliver_order,02/09/22 16:41
1703,25503,accept_order,02/09/22 16:21
1703,25503,deliver_order,02/09/22 16:41
147,25504,accept_order,02/09/22 16:21
147,25504,deliver_order,02/09/22 16:41
1268,25505,accept_order,02/09/22 16:22
1268,25505,deliver_order,02/09/22 16:37
1594,25506,accept_order,02/09/22 16:22
1594,25506,deliver_order,02/09/22 16:45
843,25507,accept_order,02/09/22 16:23
843,25507,deliver_order,02/09/22 16:47
1709,25508,accept_order,02/09/22 16:23
1709,25508,deliver_order,02/09/22 16:45
1094,25509,accept_order,02/09/22 16:24
1827,25510,accept_order,02/09/22 16:24
1827,25510,deliver_order,02/09/22 16:44
1623,25511,accept_order,02/09/22 16:24
1623,25511,deliver_order,02/09/22 16:44
1163,25513,accept_order,02/09/22 16:24
